plan_id,test_name,trading_day,timestamp,symbol,option_type,strike,expiry,action,quantity,lots,price,reason,remaining_lots,remaining_quantity,entry_price,realized_pnl,cumulative_plan_pnl
plan_2021-05-24_NIFTY_CE_15050.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-24,2021-05-24 09:19:00,NIFTY,CE,15050.0,2021-05-27,BUY,150,2,227.65,ENTRY,2,150,227.65,0.0,0.0
plan_2021-05-24_NIFTY_CE_15050.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-24,2021-05-24 09:27:00,NIFTY,CE,15050.0,2021-05-27,SELL,150,2,233.56,STOPLOSS,0,0,227.65,886.5,886.5
plan_2021-05-24_NIFTY_PE_15400.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-24,2021-05-24 09:59:00,NIFTY,PE,15400.0,2021-05-27,BUY,150,2,249.7,ENTRY,2,150,249.7,0.0,0.0
plan_2021-05-24_NIFTY_PE_15400.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-24,2021-05-24 10:03:00,NIFTY,PE,15400.0,2021-05-27,SELL,75,1,269.64,TARGET_2,1,75,249.7,1495.5,1495.5
plan_2021-05-24_NIFTY_PE_15400.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-24,2021-05-24 10:06:00,NIFTY,PE,15400.0,2021-05-27,SELL,75,1,259.7,STOPLOSS,0,0,249.7,750.0,2245.5
plan_2021-05-25_NIFTY_PE_15500.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-25,2021-05-25 09:20:00,NIFTY,PE,15500.0,2021-05-27,BUY,150,2,241.75,ENTRY,2,150,241.75,0.0,0.0
plan_2021-05-25_NIFTY_PE_15500.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-25,2021-05-25 09:25:00,NIFTY,PE,15500.0,2021-05-27,SELL,150,2,233.75,STOPLOSS,0,0,241.75,-1200.0,-1200.0
plan_2021-05-26_NIFTY_CE_15050.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-26,2021-05-26 10:23:00,NIFTY,CE,15050.0,2021-05-27,BUY,150,2,215.15,ENTRY,2,150,215.15,0.0,0.0
plan_2021-05-26_NIFTY_CE_15050.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-26,2021-05-26 10:24:00,NIFTY,CE,15050.0,2021-05-27,SELL,75,1,225.08,TARGET_2,1,75,215.15,744.75,744.75
plan_2021-05-26_NIFTY_CE_15050.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-26,2021-05-26 10:25:00,NIFTY,CE,15050.0,2021-05-27,SELL,75,1,231.25,TARGET_3,0,0,215.15,1207.5,1952.25
plan_2021-05-26_NIFTY_PE_15450.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-26,2021-05-26 09:16:00,NIFTY,PE,15450.0,2021-05-27,BUY,150,2,220.2,ENTRY,2,150,220.2,0.0,0.0
plan_2021-05-26_NIFTY_PE_15450.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-26,2021-05-26 09:18:00,NIFTY,PE,15450.0,2021-05-27,SELL,75,1,228.46,TARGET_2,1,75,220.2,619.5,619.5
plan_2021-05-26_NIFTY_PE_15450.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-26,2021-05-26 09:19:00,NIFTY,PE,15450.0,2021-05-27,SELL,75,1,233.6,TARGET_3,0,0,220.2,1005.0,1624.5
plan_2021-05-27_NIFTY_PE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-27,2021-05-27 09:16:00,NIFTY,PE,15550.0,2021-05-27,BUY,150,2,250.05,ENTRY,2,150,250.05,0.0,0.0
plan_2021-05-27_NIFTY_PE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-27,2021-05-27 09:27:00,NIFTY,PE,15550.0,2021-05-27,SELL,75,1,264.34,TARGET_2,1,75,250.05,1071.75,1071.75
plan_2021-05-27_NIFTY_PE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-27,2021-05-27 09:29:00,NIFTY,PE,15550.0,2021-05-27,SELL,75,1,258.11,STOPLOSS,0,0,250.05,604.5,1676.25
plan_2021-05-31_NIFTY_CE_15250.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-31,2021-05-31 09:40:00,NIFTY,CE,15250.0,2021-06-03,BUY,150,2,212.9,ENTRY,2,150,212.9,0.0,0.0
plan_2021-05-31_NIFTY_CE_15250.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-31,2021-05-31 09:43:00,NIFTY,CE,15250.0,2021-06-03,SELL,150,2,214.39,STOPLOSS,0,0,212.9,223.5,223.5
plan_2021-05-31_NIFTY_PE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-31,2021-05-31 09:25:00,NIFTY,PE,15600.0,2021-06-03,BUY,150,2,229.95,ENTRY,2,150,229.95,0.0,0.0
plan_2021-05-31_NIFTY_PE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-31,2021-05-31 09:31:00,NIFTY,PE,15600.0,2021-06-03,SELL,75,1,242.32,TARGET_2,1,75,229.95,927.75,927.75
plan_2021-05-31_NIFTY_PE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-05-31,2021-05-31 09:35:00,NIFTY,PE,15600.0,2021-06-03,SELL,75,1,238.6,STOPLOSS,0,0,229.95,648.75,1576.5
plan_2021-06-02_NIFTY_CE_15350.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-02,2021-06-02 09:16:00,NIFTY,CE,15350.0,2021-06-03,BUY,150,2,217.85,ENTRY,2,150,217.85,0.0,0.0
plan_2021-06-02_NIFTY_CE_15350.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-02,2021-06-02 09:20:00,NIFTY,CE,15350.0,2021-06-03,SELL,150,2,213.85,STOPLOSS,0,0,217.85,-600.0,-600.0
plan_2021-06-02_NIFTY_PE_15750.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-02,2021-06-02 09:21:00,NIFTY,PE,15750.0,2021-06-03,BUY,150,2,219.05,ENTRY,2,150,219.05,0.0,0.0
plan_2021-06-02_NIFTY_PE_15750.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-02,2021-06-02 09:22:00,NIFTY,PE,15750.0,2021-06-03,SELL,75,1,225.83,TARGET_2,1,75,219.05,508.5,508.5
plan_2021-06-02_NIFTY_PE_15750.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-02,2021-06-02 09:23:00,NIFTY,PE,15750.0,2021-06-03,SELL,75,1,230.05,TARGET_3,0,0,219.05,825.0,1333.5
plan_2021-06-03_NIFTY_CE_15450.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-03,2021-06-03 09:23:00,NIFTY,CE,15450.0,2021-06-03,BUY,150,2,204.8,ENTRY,2,150,204.8,0.0,0.0
plan_2021-06-03_NIFTY_CE_15450.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-03,2021-06-03 09:26:00,NIFTY,CE,15450.0,2021-06-03,SELL,150,2,206.5,STOPLOSS,0,0,204.8,255.0,255.0
plan_2021-06-04_NIFTY_CE_15500.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-04,2021-06-04 09:26:00,NIFTY,CE,15500.0,2021-06-10,BUY,150,2,246.9,ENTRY,2,150,246.9,0.0,0.0
plan_2021-06-04_NIFTY_CE_15500.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-04,2021-06-04 09:31:00,NIFTY,CE,15500.0,2021-06-10,SELL,150,2,249.55,STOPLOSS,0,0,246.9,397.5,397.5
plan_2021-06-07_NIFTY_PE_15900.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-07,2021-06-07 09:16:00,NIFTY,PE,15900.0,2021-06-10,BUY,150,2,214.55,ENTRY,2,150,214.55,0.0,0.0
plan_2021-06-07_NIFTY_PE_15900.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-07,2021-06-07 09:21:00,NIFTY,PE,15900.0,2021-06-10,SELL,75,1,223.71,TARGET_2,1,75,214.55,687.0,687.0
plan_2021-06-07_NIFTY_PE_15900.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-07,2021-06-07 09:21:00,NIFTY,PE,15900.0,2021-06-10,SELL,75,1,229.4,TARGET_3,0,0,214.55,1113.75,1800.75
plan_2021-06-08_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-08,2021-06-08 09:19:00,NIFTY,CE,15550.0,2021-06-10,BUY,150,2,223.2,ENTRY,2,150,223.2,0.0,0.0
plan_2021-06-08_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-08,2021-06-08 09:23:00,NIFTY,CE,15550.0,2021-06-10,SELL,150,2,221.25,STOPLOSS,0,0,223.2,-292.5,-292.5
plan_2021-06-08_NIFTY_PE_15950.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-08,2021-06-08 09:34:00,NIFTY,PE,15950.0,2021-06-10,BUY,150,2,231.9,ENTRY,2,150,231.9,0.0,0.0
plan_2021-06-08_NIFTY_PE_15950.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-08,2021-06-08 09:38:00,NIFTY,PE,15950.0,2021-06-10,SELL,150,2,227.5,STOPLOSS,0,0,231.9,-660.0,-660.0
plan_2021-06-09_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-09,2021-06-09 09:16:00,NIFTY,CE,15550.0,2021-06-10,BUY,150,2,207.95,ENTRY,2,150,207.95,0.0,0.0
plan_2021-06-09_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-09,2021-06-09 09:18:00,NIFTY,CE,15550.0,2021-06-10,SELL,150,2,206.06,STOPLOSS,0,0,207.95,-283.5,-283.5
plan_2021-06-09_NIFTY_PE_15950.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-09,2021-06-09 09:20:00,NIFTY,PE,15950.0,2021-06-10,BUY,150,2,219.5,ENTRY,2,150,219.5,0.0,0.0
plan_2021-06-09_NIFTY_PE_15950.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-09,2021-06-09 09:20:00,NIFTY,PE,15950.0,2021-06-10,SELL,75,1,229.83,TARGET_2,1,75,219.5,774.75,774.75
plan_2021-06-09_NIFTY_PE_15950.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-09,2021-06-09 09:21:00,NIFTY,PE,15950.0,2021-06-10,SELL,75,1,236.25,TARGET_3,0,0,219.5,1256.25,2031.0
plan_2021-06-10_NIFTY_CE_15450.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-10,2021-06-10 09:16:00,NIFTY,CE,15450.0,2021-06-10,BUY,150,2,233.95,ENTRY,2,150,233.95,0.0,0.0
plan_2021-06-10_NIFTY_CE_15450.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-10,2021-06-10 09:20:00,NIFTY,CE,15450.0,2021-06-10,SELL,150,2,231.3,STOPLOSS,0,0,233.95,-397.5,-397.5
plan_2021-06-10_NIFTY_PE_15900.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-10,2021-06-10 09:26:00,NIFTY,PE,15900.0,2021-06-10,BUY,150,2,247.85,ENTRY,2,150,247.85,0.0,0.0
plan_2021-06-10_NIFTY_PE_15900.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-10,2021-06-10 09:28:00,NIFTY,PE,15900.0,2021-06-10,SELL,150,2,240.94,STOPLOSS,0,0,247.85,-1036.5,-1036.5
plan_2021-06-11_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-11,2021-06-11 09:16:00,NIFTY,CE,15600.0,2021-06-17,BUY,150,2,231.55,ENTRY,2,150,231.55,0.0,0.0
plan_2021-06-11_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-11,2021-06-11 09:17:00,NIFTY,CE,15600.0,2021-06-17,SELL,75,1,241.36,TARGET_2,1,75,231.55,735.75,735.75
plan_2021-06-11_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-11,2021-06-11 09:22:00,NIFTY,CE,15600.0,2021-06-17,SELL,75,1,247.45,TARGET_3,0,0,231.55,1192.5,1928.25
plan_2021-06-14_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-14,2021-06-14 09:16:00,NIFTY,CE,15550.0,2021-06-17,BUY,150,2,223.05,ENTRY,2,150,223.05,0.0,0.0
plan_2021-06-14_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-14,2021-06-14 09:16:00,NIFTY,CE,15550.0,2021-06-17,SELL,75,1,229.77,TARGET_2,1,75,223.05,504.0,504.0
plan_2021-06-14_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-14,2021-06-14 09:20:00,NIFTY,CE,15550.0,2021-06-17,SELL,75,1,226.9,STOPLOSS,0,0,223.05,288.75,792.75
plan_2021-06-14_NIFTY_PE_15950.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-14,2021-06-14 09:22:00,NIFTY,PE,15950.0,2021-06-17,BUY,150,2,234.2,ENTRY,2,150,234.2,0.0,0.0
plan_2021-06-14_NIFTY_PE_15950.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-14,2021-06-14 09:24:00,NIFTY,PE,15950.0,2021-06-17,SELL,75,1,256.24,TARGET_2,1,75,234.2,1653.0,1653.0
plan_2021-06-14_NIFTY_PE_15950.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-14,2021-06-14 09:25:00,NIFTY,PE,15950.0,2021-06-17,SELL,75,1,269.9,TARGET_3,0,0,234.2,2677.5,4330.5
plan_2021-06-15_NIFTY_CE_15650.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-15,2021-06-15 09:16:00,NIFTY,CE,15650.0,2021-06-17,BUY,150,2,216.95,ENTRY,2,150,216.95,0.0,0.0
plan_2021-06-15_NIFTY_CE_15650.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-15,2021-06-15 09:18:00,NIFTY,CE,15650.0,2021-06-17,SELL,75,1,228.49,TARGET_2,1,75,216.95,865.5,865.5
plan_2021-06-15_NIFTY_CE_15650.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-15,2021-06-15 09:32:00,NIFTY,CE,15650.0,2021-06-17,SELL,75,1,229.83,STOPLOSS,0,0,216.95,966.0,1831.5
plan_2021-06-16_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-16,2021-06-16 09:16:00,NIFTY,CE,15600.0,2021-06-17,BUY,150,2,245.4,ENTRY,2,150,245.4,0.0,0.0
plan_2021-06-16_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-16,2021-06-16 09:20:00,NIFTY,CE,15600.0,2021-06-17,SELL,150,2,244.35,STOPLOSS,0,0,245.4,-157.5,-157.5
plan_2021-06-16_NIFTY_PE_16050.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-16,2021-06-16 10:04:00,NIFTY,PE,16050.0,2021-06-17,BUY,150,2,226.7,ENTRY,2,150,226.7,0.0,0.0
plan_2021-06-16_NIFTY_PE_16050.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-16,2021-06-16 10:07:00,NIFTY,PE,16050.0,2021-06-17,SELL,75,1,231.78,TARGET_2,1,75,226.7,381.0,381.0
plan_2021-06-16_NIFTY_PE_16050.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-16,2021-06-16 10:12:00,NIFTY,PE,16050.0,2021-06-17,SELL,75,1,227.5,STOPLOSS,0,0,226.7,60.0,441.0
plan_2021-06-17_NIFTY_CE_15450.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-17,2021-06-17 09:16:00,NIFTY,CE,15450.0,2021-06-17,BUY,150,2,242.2,ENTRY,2,150,242.2,0.0,0.0
plan_2021-06-17_NIFTY_CE_15450.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-17,2021-06-17 09:20:00,NIFTY,CE,15450.0,2021-06-17,SELL,150,2,232.04,STOPLOSS,0,0,242.2,-1524.0,-1524.0
plan_2021-06-18_NIFTY_PE_15900.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-18,2021-06-18 09:20:00,NIFTY,PE,15900.0,2021-06-24,BUY,150,2,213.65,ENTRY,2,150,213.65,0.0,0.0
plan_2021-06-18_NIFTY_PE_15900.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-18,2021-06-18 09:20:00,NIFTY,PE,15900.0,2021-06-24,SELL,75,1,223.15,TARGET_2,1,75,213.65,712.5,712.5
plan_2021-06-18_NIFTY_PE_15900.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-18,2021-06-18 09:20:00,NIFTY,PE,15900.0,2021-06-24,SELL,75,1,229.05,TARGET_3,0,0,213.65,1155.0,1867.5
plan_2021-06-21_NIFTY_CE_15400.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-21,2021-06-21 09:23:00,NIFTY,CE,15400.0,2021-06-24,BUY,150,2,212.9,ENTRY,2,150,212.9,0.0,0.0
plan_2021-06-21_NIFTY_CE_15400.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-21,2021-06-21 09:30:00,NIFTY,CE,15400.0,2021-06-24,SELL,150,2,218.9,STOPLOSS,0,0,212.9,900.0,900.0
plan_2021-06-22_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-22,2021-06-22 09:20:00,NIFTY,CE,15600.0,2021-06-24,BUY,150,2,244.55,ENTRY,2,150,244.55,0.0,0.0
plan_2021-06-22_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-22,2021-06-22 09:21:00,NIFTY,CE,15600.0,2021-06-24,SELL,75,1,259.64,TARGET_2,1,75,244.55,1131.75,1131.75
plan_2021-06-22_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-22,2021-06-22 09:25:00,NIFTY,CE,15600.0,2021-06-24,SELL,75,1,254.8,STOPLOSS,0,0,244.55,768.75,1900.5
plan_2021-06-23_NIFTY_PE_16050.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-23,2021-06-23 09:16:00,NIFTY,PE,16050.0,2021-06-24,BUY,150,2,226.25,ENTRY,2,150,226.25,0.0,0.0
plan_2021-06-23_NIFTY_PE_16050.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-23,2021-06-23 09:16:00,NIFTY,PE,16050.0,2021-06-24,SELL,150,2,221.55,STOPLOSS,0,0,226.25,-705.0,-705.0
plan_2021-06-24_NIFTY_CE_15500.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-24,2021-06-24 09:16:00,NIFTY,CE,15500.0,2021-06-24,BUY,150,2,225.05,ENTRY,2,150,225.05,0.0,0.0
plan_2021-06-24_NIFTY_CE_15500.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-24,2021-06-24 09:20:00,NIFTY,CE,15500.0,2021-06-24,SELL,150,2,218.84,STOPLOSS,0,0,225.05,-931.5,-931.5
plan_2021-06-25_NIFTY_CE_15650.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-25,2021-06-25 09:16:00,NIFTY,CE,15650.0,2021-07-01,BUY,150,2,237.9,ENTRY,2,150,237.9,0.0,0.0
plan_2021-06-25_NIFTY_CE_15650.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-25,2021-06-25 09:18:00,NIFTY,CE,15650.0,2021-07-01,SELL,150,2,229.5,STOPLOSS,0,0,237.9,-1260.0,-1260.0
plan_2021-06-25_NIFTY_PE_16000.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-25,2021-06-25 09:20:00,NIFTY,PE,16000.0,2021-07-01,BUY,150,2,228.1,ENTRY,2,150,228.1,0.0,0.0
plan_2021-06-25_NIFTY_PE_16000.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-25,2021-06-25 09:22:00,NIFTY,PE,16000.0,2021-07-01,SELL,75,1,240.38,TARGET_2,1,75,228.1,921.0,921.0
plan_2021-06-25_NIFTY_PE_16000.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-25,2021-06-25 09:23:00,NIFTY,PE,16000.0,2021-07-01,SELL,75,1,234.56,STOPLOSS,0,0,228.1,484.5,1405.5
plan_2021-06-28_NIFTY_CE_15700.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-28,2021-06-28 09:17:00,NIFTY,CE,15700.0,2021-07-01,BUY,150,2,220.2,ENTRY,2,150,220.2,0.0,0.0
plan_2021-06-28_NIFTY_CE_15700.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-28,2021-06-28 09:20:00,NIFTY,CE,15700.0,2021-07-01,SELL,150,2,210.1,STOPLOSS,0,0,220.2,-1515.0,-1515.0
plan_2021-06-28_NIFTY_PE_16100.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-28,2021-06-28 09:20:00,NIFTY,PE,16100.0,2021-07-01,BUY,150,2,237.15,ENTRY,2,150,237.15,0.0,0.0
plan_2021-06-28_NIFTY_PE_16100.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-28,2021-06-28 09:26:00,NIFTY,PE,16100.0,2021-07-01,SELL,150,2,237.9,STOPLOSS,0,0,237.15,112.5,112.5
plan_2021-06-29_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-29,2021-06-29 09:16:00,NIFTY,CE,15600.0,2021-07-01,BUY,150,2,226.7,ENTRY,2,150,226.7,0.0,0.0
plan_2021-06-29_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-29,2021-06-29 09:19:00,NIFTY,CE,15600.0,2021-07-01,SELL,75,1,243.52,TARGET_2,1,75,226.7,1261.5,1261.5
plan_2021-06-29_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-29,2021-06-29 09:20:00,NIFTY,CE,15600.0,2021-07-01,SELL,75,1,235.5,STOPLOSS,0,0,226.7,660.0,1921.5
plan_2021-06-30_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-30,2021-06-30 09:16:00,NIFTY,CE,15550.0,2021-07-01,BUY,150,2,242.2,ENTRY,2,150,242.2,0.0,0.0
plan_2021-06-30_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-30,2021-06-30 09:17:00,NIFTY,CE,15550.0,2021-07-01,SELL,75,1,253.3,TARGET_2,1,75,242.2,832.5,832.5
plan_2021-06-30_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-06-30,2021-06-30 09:22:00,NIFTY,CE,15550.0,2021-07-01,SELL,75,1,252.05,STOPLOSS,0,0,242.2,738.75,1571.25
plan_2021-07-02_NIFTY_PE_15900.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-02,2021-07-02 09:16:00,NIFTY,PE,15900.0,2021-07-08,BUY,150,2,228.25,ENTRY,2,150,228.25,0.0,0.0
plan_2021-07-02_NIFTY_PE_15900.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-02,2021-07-02 09:20:00,NIFTY,PE,15900.0,2021-07-08,SELL,75,1,240.56,TARGET_2,1,75,228.25,923.25,923.25
plan_2021-07-02_NIFTY_PE_15900.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-02,2021-07-02 09:22:00,NIFTY,PE,15900.0,2021-07-08,SELL,75,1,248.2,TARGET_3,0,0,228.25,1496.25,2419.5
plan_2021-07-05_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-05,2021-07-05 09:21:00,NIFTY,CE,15550.0,2021-07-08,BUY,150,2,252.3,ENTRY,2,150,252.3,0.0,0.0
plan_2021-07-05_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-05,2021-07-05 09:25:00,NIFTY,CE,15550.0,2021-07-08,SELL,150,2,258.66,STOPLOSS,0,0,252.3,954.0,954.0
plan_2021-07-06_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-06,2021-07-06 09:16:00,NIFTY,CE,15600.0,2021-07-08,BUY,150,2,233.9,ENTRY,2,150,233.9,0.0,0.0
plan_2021-07-06_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-06,2021-07-06 09:17:00,NIFTY,CE,15600.0,2021-07-08,SELL,75,1,247.17,TARGET_2,1,75,233.9,995.25,995.25
plan_2021-07-06_NIFTY_CE_15600.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-06,2021-07-06 09:19:00,NIFTY,CE,15600.0,2021-07-08,SELL,75,1,255.4,TARGET_3,0,0,233.9,1612.5,2607.75
plan_2021-07-07_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-07,2021-07-07 09:16:00,NIFTY,CE,15550.0,2021-07-08,BUY,150,2,243.6,ENTRY,2,150,243.6,0.0,0.0
plan_2021-07-07_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-07,2021-07-07 09:21:00,NIFTY,CE,15550.0,2021-07-08,SELL,75,1,251.24,TARGET_2,1,75,243.6,573.0,573.0
plan_2021-07-07_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-07,2021-07-07 09:22:00,NIFTY,CE,15550.0,2021-07-08,SELL,75,1,256.0,TARGET_3,0,0,243.6,930.0,1503.0
plan_2021-07-08_NIFTY_CE_15650.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-08,2021-07-08 09:16:00,NIFTY,CE,15650.0,2021-07-08,BUY,150,2,220.25,ENTRY,2,150,220.25,0.0,0.0
plan_2021-07-08_NIFTY_CE_15650.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-08,2021-07-08 09:20:00,NIFTY,CE,15650.0,2021-07-08,SELL,150,2,218.55,STOPLOSS,0,0,220.25,-255.0,-255.0
plan_2021-07-08_NIFTY_PE_16100.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-08,2021-07-08 09:55:00,NIFTY,PE,16100.0,2021-07-08,BUY,150,2,257.15,ENTRY,2,150,257.15,0.0,0.0
plan_2021-07-08_NIFTY_PE_16100.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-08,2021-07-08 10:01:00,NIFTY,PE,16100.0,2021-07-08,SELL,150,2,252.85,STOPLOSS,0,0,257.15,-645.0,-645.0
plan_2021-07-09_NIFTY_CE_15500.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-09,2021-07-09 10:26:00,NIFTY,CE,15500.0,2021-07-15,BUY,150,2,250.05,ENTRY,2,150,250.05,0.0,0.0
plan_2021-07-09_NIFTY_CE_15500.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-09,2021-07-09 10:30:00,NIFTY,CE,15500.0,2021-07-15,SELL,150,2,244.0,STOPLOSS,0,0,250.05,-907.5,-907.5
plan_2021-07-09_NIFTY_PE_15850.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-09,2021-07-09 09:16:00,NIFTY,PE,15850.0,2021-07-15,BUY,150,2,216.7,ENTRY,2,150,216.7,0.0,0.0
plan_2021-07-09_NIFTY_PE_15850.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-09,2021-07-09 09:20:00,NIFTY,PE,15850.0,2021-07-15,SELL,75,1,225.27,TARGET_2,1,75,216.7,642.75,642.75
plan_2021-07-09_NIFTY_PE_15850.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-09,2021-07-09 09:20:00,NIFTY,PE,15850.0,2021-07-15,SELL,75,1,230.6,TARGET_3,0,0,216.7,1042.5,1685.25
plan_2021-07-12_NIFTY_CE_15550.0,nifty_apr_jul_2026_2lots_wide_range,2021-07-12,2021-07-12 09:16:00,NIFTY,CE,15550.0,2021-07-15,BUY,150,2,237.45,ENTRY,2,150,237.45,0.0,0.0
