plan_id,test_name,trading_day,timestamp,symbol,option_type,strike,expiry,action,quantity,lots,price,reason,remaining_lots,remaining_quantity,entry_price,realized_pnl,cumulative_plan_pnl
plan_2026-06-16_NIFTY_CE_23900.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-16,2026-06-16 09:18:00,NIFTY,CE,23900.0,2026-07-07,SELL,75,1,341.11,TARGET_2,1,75,337.2,293.25,293.25
plan_2026-06-16_NIFTY_CE_23900.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-16,2026-06-16 09:20:00,NIFTY,CE,23900.0,2026-07-07,SELL,75,1,335.12,STOPLOSS,0,0,337.2,-156.0,137.25
plan_2026-06-17_NIFTY_CE_24000.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-17,2026-06-17 09:32:00,NIFTY,CE,24000.0,2026-07-07,BUY,150,2,315.9,ENTRY,2,150,315.9,0.0,0.0
plan_2026-06-17_NIFTY_CE_24000.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-17,2026-06-17 09:39:00,NIFTY,CE,24000.0,2026-07-07,SELL,75,1,326.85,TARGET_2,1,75,315.9,821.25,821.25
plan_2026-06-17_NIFTY_CE_24000.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-17,2026-06-17 09:44:00,NIFTY,CE,24000.0,2026-07-07,SELL,75,1,333.65,TARGET_3,0,0,315.9,1331.25,2152.5
plan_2026-06-17_NIFTY_PE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-17,2026-06-17 09:19:00,NIFTY,PE,24050.0,2026-07-07,BUY,150,2,291.85,ENTRY,2,150,291.85,0.0,0.0
plan_2026-06-17_NIFTY_PE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-17,2026-06-17 09:19:00,NIFTY,PE,24050.0,2026-07-07,SELL,75,1,291.8,TARGET_1,1,75,291.85,-3.75,-3.75
plan_2026-06-17_NIFTY_PE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-17,2026-06-17 09:19:00,NIFTY,PE,24050.0,2026-07-07,SELL,75,1,291.8,TARGET_1,0,0,291.85,-3.75,-7.5
plan_2026-06-18_NIFTY_CE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-18,2026-06-18 09:47:00,NIFTY,CE,24050.0,2026-07-07,BUY,150,2,322.9,ENTRY,2,150,322.9,0.0,0.0
plan_2026-06-18_NIFTY_CE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-18,2026-06-18 09:52:00,NIFTY,CE,24050.0,2026-07-07,SELL,150,2,323.39,STOPLOSS,0,0,322.9,73.5,73.5
plan_2026-06-18_NIFTY_PE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-18,2026-06-18 09:16:00,NIFTY,PE,24100.0,2026-07-07,BUY,150,2,254.0,ENTRY,2,150,254.0,0.0,0.0
plan_2026-06-18_NIFTY_PE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-18,2026-06-18 09:18:00,NIFTY,PE,24100.0,2026-07-07,SELL,150,2,249.22,STOPLOSS,0,0,254.0,-717.0,-717.0
plan_2026-06-19_NIFTY_PE_24000.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-19,2026-06-19 09:16:00,NIFTY,PE,24000.0,2026-07-07,BUY,150,2,231.05,ENTRY,2,150,231.05,0.0,0.0
plan_2026-06-19_NIFTY_PE_24000.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-19,2026-06-19 09:16:00,NIFTY,PE,24000.0,2026-07-07,SELL,75,1,243.85,TARGET_2,1,75,231.05,960.0,960.0
plan_2026-06-19_NIFTY_PE_24000.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-19,2026-06-19 09:25:00,NIFTY,PE,24000.0,2026-07-07,SELL,75,1,251.8,TARGET_3,0,0,231.05,1556.25,2516.25
plan_2026-06-22_NIFTY_CE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-22,2026-06-22 09:16:00,NIFTY,CE,24100.0,2026-07-07,BUY,150,2,270.05,ENTRY,2,150,270.05,0.0,0.0
plan_2026-06-22_NIFTY_CE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-22,2026-06-22 09:17:00,NIFTY,CE,24100.0,2026-07-07,SELL,75,1,279.64,TARGET_2,1,75,270.05,719.25,719.25
plan_2026-06-22_NIFTY_CE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-22,2026-06-22 09:20:00,NIFTY,CE,24100.0,2026-07-07,SELL,75,1,273.2,STOPLOSS,0,0,270.05,236.25,955.5
plan_2026-06-23_NIFTY_CE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-23,2026-06-23 09:38:00,NIFTY,CE,24050.0,2026-07-07,BUY,150,2,270.05,ENTRY,2,150,270.05,0.0,0.0
plan_2026-06-23_NIFTY_CE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-23,2026-06-23 09:44:00,NIFTY,CE,24050.0,2026-07-07,SELL,150,2,270.47,STOPLOSS,0,0,270.05,63.0,63.0
plan_2026-06-23_NIFTY_PE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-23,2026-06-23 09:16:00,NIFTY,PE,24100.0,2026-07-07,BUY,150,2,212.9,ENTRY,2,150,212.9,0.0,0.0
plan_2026-06-23_NIFTY_PE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-23,2026-06-23 09:18:00,NIFTY,PE,24100.0,2026-07-07,SELL,150,2,209.69,STOPLOSS,0,0,212.9,-481.5,-481.5
plan_2026-06-24_NIFTY_CE_23750.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-24,2026-06-24 10:09:00,NIFTY,CE,23750.0,2026-07-07,BUY,150,2,337.55,ENTRY,2,150,337.55,0.0,0.0
plan_2026-06-24_NIFTY_CE_23750.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-24,2026-06-24 10:26:00,NIFTY,CE,23750.0,2026-07-07,SELL,75,1,372.08,TARGET_2,1,75,337.55,2589.75,2589.75
plan_2026-06-24_NIFTY_CE_23750.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-24,2026-06-24 10:32:00,NIFTY,CE,23750.0,2026-07-07,SELL,75,1,374.04,STOPLOSS,0,0,337.55,2736.75,5326.5
plan_2026-06-25_NIFTY_CE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-25,2026-06-25 09:25:00,NIFTY,CE,24100.0,2026-07-07,BUY,150,2,242.4,ENTRY,2,150,242.4,0.0,0.0
plan_2026-06-25_NIFTY_CE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-25,2026-06-25 09:28:00,NIFTY,CE,24100.0,2026-07-07,SELL,150,2,238.6,STOPLOSS,0,0,242.4,-570.0,-570.0
plan_2026-06-25_NIFTY_PE_24200.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-25,2026-06-25 09:16:00,NIFTY,PE,24200.0,2026-07-07,BUY,150,2,230.45,ENTRY,2,150,230.45,0.0,0.0
plan_2026-06-25_NIFTY_PE_24200.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-25,2026-06-25 09:20:00,NIFTY,PE,24200.0,2026-07-07,SELL,150,2,224.38,STOPLOSS,0,0,230.45,-910.5,-910.5
plan_2026-06-29_NIFTY_CE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-29,2026-06-29 09:16:00,NIFTY,CE,24050.0,2026-07-07,BUY,150,2,224.4,ENTRY,2,150,224.4,0.0,0.0
plan_2026-06-29_NIFTY_CE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-29,2026-06-29 09:23:00,NIFTY,CE,24050.0,2026-07-07,SELL,150,2,224.61,STOPLOSS,0,0,224.4,31.5,31.5
plan_2026-06-29_NIFTY_PE_24150.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-29,2026-06-29 09:31:00,NIFTY,PE,24150.0,2026-07-07,BUY,150,2,227.5,ENTRY,2,150,227.5,0.0,0.0
plan_2026-06-29_NIFTY_PE_24150.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-29,2026-06-29 09:35:00,NIFTY,PE,24150.0,2026-07-07,SELL,75,1,242.41,TARGET_2,1,75,227.5,1118.25,1118.25
plan_2026-06-29_NIFTY_PE_24150.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-29,2026-06-29 09:38:00,NIFTY,PE,24150.0,2026-07-07,SELL,75,1,235.87,STOPLOSS,0,0,227.5,627.75,1746.0
plan_2026-06-30_NIFTY_PE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-30,2026-06-30 09:16:00,NIFTY,PE,24100.0,2026-07-07,BUY,150,2,236.9,ENTRY,2,150,236.9,0.0,0.0
plan_2026-06-30_NIFTY_PE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-30,2026-06-30 09:21:00,NIFTY,PE,24100.0,2026-07-07,SELL,75,1,254.86,TARGET_2,1,75,236.9,1347.0,1347.0
plan_2026-06-30_NIFTY_PE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-30,2026-06-30 09:22:00,NIFTY,PE,24100.0,2026-07-07,SELL,75,1,266.0,TARGET_3,0,0,236.9,2182.5,3529.5
plan_2026-07-01_NIFTY_CE_23850.0,nifty_apr_jul_2026_2lots_wide_range,2026-07-01,2026-07-01 09:19:00,NIFTY,CE,23850.0,2026-07-07,BUY,150,2,231.15,ENTRY,2,150,231.15,0.0,0.0
plan_2026-07-01_NIFTY_CE_23850.0,nifty_apr_jul_2026_2lots_wide_range,2026-07-01,2026-07-01 09:24:00,NIFTY,CE,23850.0,2026-07-07,SELL,150,2,222.9,STOPLOSS,0,0,231.15,-1237.5,-1237.5
plan_2026-06-15_NIFTY_CE_23800.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-15,2026-06-15 09:16:00,NIFTY,CE,23800.0,2026-07-14,BUY,150,2,359.15,ENTRY,2,150,359.15,0.0,0.0
plan_2026-06-15_NIFTY_CE_23800.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-15,2026-06-15 09:16:00,NIFTY,CE,23800.0,2026-07-14,SELL,75,1,359.1,TARGET_1,1,75,359.15,-3.75,-3.75
plan_2026-06-15_NIFTY_CE_23800.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-15,2026-06-15 09:16:00,NIFTY,CE,23800.0,2026-07-14,SELL,75,1,359.1,TARGET_1,0,0,359.15,-3.75,-7.5
plan_2026-06-15_NIFTY_PE_24000.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-15,2026-06-15 09:19:00,NIFTY,PE,24000.0,2026-07-14,BUY,150,2,355.45,ENTRY,2,150,355.45,0.0,0.0
plan_2026-06-15_NIFTY_PE_24000.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-15,2026-06-15 09:24:00,NIFTY,PE,24000.0,2026-07-14,SELL,150,2,347.88,STOPLOSS,0,0,355.45,-1135.5,-1135.5
plan_2026-06-17_NIFTY_CE_24000.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-17,2026-06-17 09:43:00,NIFTY,CE,24000.0,2026-07-14,BUY,150,2,397.35,ENTRY,2,150,397.35,0.0,0.0
plan_2026-06-17_NIFTY_CE_24000.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-17,2026-06-17 09:47:00,NIFTY,CE,24000.0,2026-07-14,SELL,150,2,397.24,STOPLOSS,0,0,397.35,-16.5,-16.5
plan_2026-06-19_NIFTY_PE_24000.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-19,2026-06-19 09:16:00,NIFTY,PE,24000.0,2026-07-14,BUY,150,2,265.05,ENTRY,2,150,265.05,0.0,0.0
plan_2026-06-19_NIFTY_PE_24000.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-19,2026-06-19 09:16:00,NIFTY,PE,24000.0,2026-07-14,SELL,75,1,265.46,TARGET_2,1,75,265.05,30.75,30.75
plan_2026-06-19_NIFTY_PE_24000.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-19,2026-06-19 09:16:00,NIFTY,PE,24000.0,2026-07-14,SELL,75,1,265.75,TARGET_3,0,0,265.05,52.5,83.25
plan_2026-06-22_NIFTY_CE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-22,2026-06-22 09:16:00,NIFTY,CE,24100.0,2026-07-14,BUY,150,2,344.0,ENTRY,2,150,344.0,0.0,0.0
plan_2026-06-22_NIFTY_CE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-22,2026-06-22 09:20:00,NIFTY,CE,24100.0,2026-07-14,SELL,150,2,344.98,STOPLOSS,0,0,344.0,147.0,147.0
plan_2026-06-23_NIFTY_CE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-23,2026-06-23 09:20:00,NIFTY,CE,24050.0,2026-07-14,BUY,150,2,321.05,ENTRY,2,150,321.05,0.0,0.0
plan_2026-06-23_NIFTY_CE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-23,2026-06-23 09:20:00,NIFTY,CE,24050.0,2026-07-14,SELL,75,1,321.0,TARGET_1,1,75,321.05,-3.75,-3.75
plan_2026-06-23_NIFTY_CE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-23,2026-06-23 09:20:00,NIFTY,CE,24050.0,2026-07-14,SELL,75,1,321.0,TARGET_1,0,0,321.05,-3.75,-7.5
plan_2026-06-23_NIFTY_PE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-23,2026-06-23 09:16:00,NIFTY,PE,24100.0,2026-07-14,BUY,150,2,254.7,ENTRY,2,150,254.7,0.0,0.0
plan_2026-06-23_NIFTY_PE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-23,2026-06-23 09:16:00,NIFTY,PE,24100.0,2026-07-14,SELL,75,1,258.95,TARGET_2,1,75,254.7,318.75,318.75
plan_2026-06-23_NIFTY_PE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-23,2026-06-23 09:18:00,NIFTY,PE,24100.0,2026-07-14,SELL,75,1,249.7,STOPLOSS,0,0,254.7,-375.0,-56.25
plan_2026-06-24_NIFTY_CE_23750.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-24,2026-06-24 09:16:00,NIFTY,CE,23750.0,2026-07-14,BUY,150,2,391.8,ENTRY,2,150,391.8,0.0,0.0
plan_2026-06-24_NIFTY_CE_23750.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-24,2026-06-24 09:44:00,NIFTY,CE,23750.0,2026-07-14,SELL,150,2,391.88,STOPLOSS,0,0,391.8,12.0,12.0
plan_2026-06-24_NIFTY_PE_23800.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-24,2026-06-24 09:51:00,NIFTY,PE,23800.0,2026-07-14,BUY,150,2,258.9,ENTRY,2,150,258.9,0.0,0.0
plan_2026-06-24_NIFTY_PE_23800.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-24,2026-06-24 09:55:00,NIFTY,PE,23800.0,2026-07-14,SELL,150,2,255.6,STOPLOSS,0,0,258.9,-495.0,-495.0
plan_2026-06-25_NIFTY_CE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-25,2026-06-25 09:25:00,NIFTY,CE,24100.0,2026-07-14,BUY,150,2,312.55,ENTRY,2,150,312.55,0.0,0.0
plan_2026-06-25_NIFTY_CE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-25,2026-06-25 09:25:00,NIFTY,CE,24100.0,2026-07-14,SELL,75,1,315.74,TARGET_2,1,75,312.55,239.25,239.25
plan_2026-06-25_NIFTY_CE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-25,2026-06-25 09:25:00,NIFTY,CE,24100.0,2026-07-14,SELL,75,1,317.75,TARGET_3,0,0,312.55,390.0,629.25
plan_2026-06-29_NIFTY_CE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-29,2026-06-29 09:16:00,NIFTY,CE,24050.0,2026-07-14,BUY,150,2,303.1,ENTRY,2,150,303.1,0.0,0.0
plan_2026-06-29_NIFTY_CE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-29,2026-06-29 09:23:00,NIFTY,CE,24050.0,2026-07-14,SELL,150,2,306.3,STOPLOSS,0,0,303.1,480.0,480.0
plan_2026-06-29_NIFTY_PE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-29,2026-06-29 09:32:00,NIFTY,PE,24100.0,2026-07-14,BUY,150,2,256.55,ENTRY,2,150,256.55,0.0,0.0
plan_2026-06-29_NIFTY_PE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-29,2026-06-29 09:35:00,NIFTY,PE,24100.0,2026-07-14,SELL,75,1,270.81,TARGET_2,1,75,256.55,1069.5,1069.5
plan_2026-06-29_NIFTY_PE_24100.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-29,2026-06-29 09:38:00,NIFTY,PE,24100.0,2026-07-14,SELL,75,1,265.89,STOPLOSS,0,0,256.55,700.5,1770.0
plan_2026-06-30_NIFTY_PE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-30,2026-06-30 09:16:00,NIFTY,PE,24050.0,2026-07-14,BUY,150,2,243.3,ENTRY,2,150,243.3,0.0,0.0
plan_2026-06-30_NIFTY_PE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-30,2026-06-30 09:16:00,NIFTY,PE,24050.0,2026-07-14,SELL,75,1,244.02,TARGET_2,1,75,243.3,54.0,54.0
plan_2026-06-30_NIFTY_PE_24050.0,nifty_apr_jul_2026_2lots_wide_range,2026-06-30,2026-06-30 09:16:00,NIFTY,PE,24050.0,2026-07-14,SELL,75,1,244.5,TARGET_3,0,0,243.3,90.0,144.0
plan_2026-07-01_NIFTY_CE_23850.0,nifty_apr_jul_2026_2lots_wide_range,2026-07-01,2026-07-01 09:18:00,NIFTY,CE,23850.0,2026-07-14,BUY,150,2,314.7,ENTRY,2,150,314.7,0.0,0.0
plan_2026-07-01_NIFTY_CE_23850.0,nifty_apr_jul_2026_2lots_wide_range,2026-07-01,2026-07-01 09:24:00,NIFTY,CE,23850.0,2026-07-14,SELL,150,2,309.5,STOPLOSS,0,0,314.7,-780.0,-780.0
