plan_id,test_name,trading_day,timestamp,symbol,option_type,strike,expiry,action,quantity,lots,price,reason,remaining_lots,remaining_quantity,entry_price,realized_pnl,cumulative_plan_pnl
plan_2026-06-23_NIFTY_PE_24300.0,nifty_apr_jul_2026,2026-06-23,2026-06-23 09:19:00,NIFTY,PE,24300.0,2026-07-07,SELL,150,2,318.7,STOPLOSS,0,0,320.05,-202.5,45.0
plan_2026-06-24_NIFTY_CE_23700.0,nifty_apr_jul_2026,2026-06-24,2026-06-24 09:20:00,NIFTY,CE,23700.0,2026-07-07,BUY,300,4,348.45,ENTRY,4,300,348.45,0.0,0.0
plan_2026-06-24_NIFTY_CE_23700.0,nifty_apr_jul_2026,2026-06-24,2026-06-24 09:20:00,NIFTY,CE,23700.0,2026-07-07,SELL,300,4,348.11,STOPLOSS,0,0,348.45,-102.0,-102.0
plan_2026-06-25_NIFTY_CE_23900.0,nifty_apr_jul_2026,2026-06-25,2026-06-25 09:47:00,NIFTY,CE,23900.0,2026-07-07,BUY,300,4,372.15,ENTRY,4,300,372.15,0.0,0.0
plan_2026-06-25_NIFTY_CE_23900.0,nifty_apr_jul_2026,2026-06-25,2026-06-25 09:51:00,NIFTY,CE,23900.0,2026-07-07,SELL,150,2,384.86,TARGET_1,2,150,372.15,1906.5,1906.5
plan_2026-06-25_NIFTY_CE_23900.0,nifty_apr_jul_2026,2026-06-25,2026-06-25 09:55:00,NIFTY,CE,23900.0,2026-07-07,SELL,150,2,384.07,STOPLOSS,0,0,372.15,1788.0,3694.5
plan_2026-06-25_NIFTY_PE_24400.0,nifty_apr_jul_2026,2026-06-25,2026-06-25 09:18:00,NIFTY,PE,24400.0,2026-07-07,BUY,300,4,349.55,ENTRY,4,300,349.55,0.0,0.0
plan_2026-06-25_NIFTY_PE_24400.0,nifty_apr_jul_2026,2026-06-25,2026-06-25 09:21:00,NIFTY,PE,24400.0,2026-07-07,SELL,300,4,343.7,STOPLOSS,0,0,349.55,-1755.0,-1755.0
plan_2026-06-29_NIFTY_CE_23850.0,nifty_apr_jul_2026,2026-06-29,2026-06-29 10:24:00,NIFTY,CE,23850.0,2026-07-07,BUY,300,4,353.7,ENTRY,4,300,353.7,0.0,0.0
plan_2026-06-29_NIFTY_CE_23850.0,nifty_apr_jul_2026,2026-06-29,2026-06-29 10:27:00,NIFTY,CE,23850.0,2026-07-07,SELL,150,2,362.97,TARGET_1,2,150,353.7,1390.5,1390.5
plan_2026-06-29_NIFTY_CE_23850.0,nifty_apr_jul_2026,2026-06-29,2026-06-29 10:31:00,NIFTY,CE,23850.0,2026-07-07,SELL,150,2,361.2,STOPLOSS,0,0,353.7,1125.0,2515.5
plan_2026-06-29_NIFTY_PE_24400.0,nifty_apr_jul_2026,2026-06-29,2026-06-29 09:32:00,NIFTY,PE,24400.0,2026-07-07,BUY,300,4,390.3,ENTRY,4,300,390.3,0.0,0.0
plan_2026-06-29_NIFTY_PE_24400.0,nifty_apr_jul_2026,2026-06-29,2026-06-29 09:34:00,NIFTY,PE,24400.0,2026-07-07,SELL,150,2,398.86,TARGET_1,2,150,390.3,1284.0,1284.0
plan_2026-06-29_NIFTY_PE_24400.0,nifty_apr_jul_2026,2026-06-29,2026-06-29 09:35:00,NIFTY,PE,24400.0,2026-07-07,SELL,75,1,409.81,TARGET_2,1,75,390.3,1463.25,2747.25
plan_2026-06-29_NIFTY_PE_24400.0,nifty_apr_jul_2026,2026-06-29,2026-06-29 09:38:00,NIFTY,PE,24400.0,2026-07-07,SELL,75,1,399.95,STOPLOSS,0,0,390.3,723.75,3471.0
plan_2026-07-01_NIFTY_CE_23650.0,nifty_apr_jul_2026,2026-07-01,2026-07-01 09:19:00,NIFTY,CE,23650.0,2026-07-07,BUY,300,4,372.4,ENTRY,4,300,372.4,0.0,0.0
plan_2026-07-01_NIFTY_CE_23650.0,nifty_apr_jul_2026,2026-07-01,2026-07-01 09:24:00,NIFTY,CE,23650.0,2026-07-07,SELL,300,4,359.5,STOPLOSS,0,0,372.4,-3870.0,-3870.0
plan_2026-06-15_NIFTY_PE_24000.0,nifty_apr_jul_2026,2026-06-15,2026-06-15 09:19:00,NIFTY,PE,24000.0,2026-07-14,BUY,300,4,355.45,ENTRY,4,300,355.45,0.0,0.0
plan_2026-06-15_NIFTY_PE_24000.0,nifty_apr_jul_2026,2026-06-15,2026-06-15 09:24:00,NIFTY,PE,24000.0,2026-07-14,SELL,300,4,347.88,STOPLOSS,0,0,355.45,-2271.0,-2271.0
plan_2026-06-17_NIFTY_CE_24000.0,nifty_apr_jul_2026,2026-06-17,2026-06-17 09:43:00,NIFTY,CE,24000.0,2026-07-14,BUY,300,4,397.35,ENTRY,4,300,397.35,0.0,0.0
plan_2026-06-17_NIFTY_CE_24000.0,nifty_apr_jul_2026,2026-06-17,2026-06-17 09:47:00,NIFTY,CE,24000.0,2026-07-14,SELL,300,4,397.24,STOPLOSS,0,0,397.35,-33.0,-33.0
plan_2026-06-22_NIFTY_CE_24100.0,nifty_apr_jul_2026,2026-06-22,2026-06-22 09:16:00,NIFTY,CE,24100.0,2026-07-14,BUY,300,4,344.0,ENTRY,4,300,344.0,0.0,0.0
plan_2026-06-22_NIFTY_CE_24100.0,nifty_apr_jul_2026,2026-06-22,2026-06-22 09:17:00,NIFTY,CE,24100.0,2026-07-14,SELL,150,2,348.85,TARGET_1,2,150,344.0,727.5,727.5
plan_2026-06-22_NIFTY_CE_24100.0,nifty_apr_jul_2026,2026-06-22,2026-06-22 09:20:00,NIFTY,CE,24100.0,2026-07-14,SELL,150,2,344.98,STOPLOSS,0,0,344.0,147.0,874.5
plan_2026-06-23_NIFTY_CE_24000.0,nifty_apr_jul_2026,2026-06-23,2026-06-23 09:40:00,NIFTY,CE,24000.0,2026-07-14,BUY,300,4,375.05,ENTRY,4,300,375.05,0.0,0.0
plan_2026-06-23_NIFTY_CE_24000.0,nifty_apr_jul_2026,2026-06-23,2026-06-23 09:53:00,NIFTY,CE,24000.0,2026-07-14,SELL,300,4,372.91,STOPLOSS,0,0,375.05,-642.0,-642.0
plan_2026-06-23_NIFTY_PE_24200.0,nifty_apr_jul_2026,2026-06-23,2026-06-23 11:46:00,NIFTY,PE,24200.0,2026-07-14,BUY,300,4,304.25,ENTRY,4,300,304.25,0.0,0.0
plan_2026-06-23_NIFTY_PE_24200.0,nifty_apr_jul_2026,2026-06-23,2026-06-23 11:46:00,NIFTY,PE,24200.0,2026-07-14,SELL,150,2,308.06,TARGET_1,2,150,304.25,571.5,571.5
plan_2026-06-23_NIFTY_PE_24200.0,nifty_apr_jul_2026,2026-06-23,2026-06-23 11:50:00,NIFTY,PE,24200.0,2026-07-14,SELL,75,1,312.98,TARGET_2,1,75,304.25,654.75,1226.25
plan_2026-06-23_NIFTY_PE_24200.0,nifty_apr_jul_2026,2026-06-23,2026-06-23 11:55:00,NIFTY,PE,24200.0,2026-07-14,SELL,75,1,318.4,TARGET_3,0,0,304.25,1061.25,2287.5
plan_2026-06-24_NIFTY_CE_23750.0,nifty_apr_jul_2026,2026-06-24,2026-06-24 09:16:00,NIFTY,CE,23750.0,2026-07-14,BUY,300,4,391.8,ENTRY,4,300,391.8,0.0,0.0
plan_2026-06-24_NIFTY_CE_23750.0,nifty_apr_jul_2026,2026-06-24,2026-06-24 09:22:00,NIFTY,CE,23750.0,2026-07-14,SELL,150,2,397.58,TARGET_1,2,150,391.8,867.0,867.0
plan_2026-06-24_NIFTY_CE_23750.0,nifty_apr_jul_2026,2026-06-24,2026-06-24 09:44:00,NIFTY,CE,23750.0,2026-07-14,SELL,150,2,391.88,STOPLOSS,0,0,391.8,12.0,879.0
plan_2026-06-24_NIFTY_PE_24000.0,nifty_apr_jul_2026,2026-06-24,2026-06-24 09:52:00,NIFTY,PE,24000.0,2026-07-14,BUY,300,4,357.75,ENTRY,4,300,357.75,0.0,0.0
plan_2026-06-24_NIFTY_PE_24000.0,nifty_apr_jul_2026,2026-06-24,2026-06-24 09:55:00,NIFTY,PE,24000.0,2026-07-14,SELL,300,4,354.09,STOPLOSS,0,0,357.75,-1098.0,-1098.0
plan_2026-06-25_NIFTY_CE_24000.0,nifty_apr_jul_2026,2026-06-25,2026-06-25 09:22:00,NIFTY,CE,24000.0,2026-07-14,BUY,300,4,372.05,ENTRY,4,300,372.05,0.0,0.0
plan_2026-06-25_NIFTY_CE_24000.0,nifty_apr_jul_2026,2026-06-25,2026-06-25 09:25:00,NIFTY,CE,24000.0,2026-07-14,SELL,150,2,377.47,TARGET_1,2,150,372.05,813.0,813.0
plan_2026-06-25_NIFTY_CE_24000.0,nifty_apr_jul_2026,2026-06-25,2026-06-25 09:28:00,NIFTY,CE,24000.0,2026-07-14,SELL,150,2,371.96,STOPLOSS,0,0,372.05,-13.5,799.5
plan_2026-06-29_NIFTY_CE_24000.0,nifty_apr_jul_2026,2026-06-29,2026-06-29 09:24:00,NIFTY,CE,24000.0,2026-07-14,BUY,300,4,332.05,ENTRY,4,300,332.05,0.0,0.0
plan_2026-06-29_NIFTY_CE_24000.0,nifty_apr_jul_2026,2026-06-29,2026-06-29 09:24:00,NIFTY,CE,24000.0,2026-07-14,SELL,300,4,337.56,STOPLOSS,0,0,332.05,1653.0,1653.0
plan_2026-06-29_NIFTY_PE_24300.0,nifty_apr_jul_2026,2026-06-29,2026-06-29 09:27:00,NIFTY,PE,24300.0,2026-07-14,BUY,300,4,355.75,ENTRY,4,300,355.75,0.0,0.0
plan_2026-06-29_NIFTY_PE_24300.0,nifty_apr_jul_2026,2026-06-29,2026-06-29 09:39:00,NIFTY,PE,24300.0,2026-07-14,SELL,300,4,372.11,STOPLOSS,0,0,355.75,4908.0,4908.0
plan_2026-07-01_NIFTY_CE_23750.0,nifty_apr_jul_2026,2026-07-01,2026-07-01 09:18:00,NIFTY,CE,23750.0,2026-07-14,BUY,300,4,373.75,ENTRY,4,300,373.75,0.0,0.0
plan_2026-07-01_NIFTY_CE_23750.0,nifty_apr_jul_2026,2026-07-01,2026-07-01 09:19:00,NIFTY,CE,23750.0,2026-07-14,SELL,150,2,376.5,TARGET_1,2,150,373.75,412.5,412.5
plan_2026-07-01_NIFTY_CE_23750.0,nifty_apr_jul_2026,2026-07-01,2026-07-01 09:24:00,NIFTY,CE,23750.0,2026-07-14,SELL,150,2,373.5,STOPLOSS,0,0,373.75,-37.5,375.0
plan_2026-07-01_NIFTY_PE_24200.0,nifty_apr_jul_2026,2026-07-01,2026-07-01 09:16:00,NIFTY,PE,24200.0,2026-07-14,BUY,300,4,373.85,ENTRY,4,300,373.85,0.0,0.0
plan_2026-07-01_NIFTY_PE_24200.0,nifty_apr_jul_2026,2026-07-01,2026-07-01 09:18:00,NIFTY,PE,24200.0,2026-07-14,SELL,300,4,368.35,STOPLOSS,0,0,373.85,-1650.0,-1650.0
